name,category_code,market_id,market_name,address,lat,lng
피어리윰,flower,64,창동신창시장,서울특별시 도봉구 덕릉로59마길 38,37.6397376460091,127.036460292559
시루원떡,ricecake,183,태능엔터피아,서울특별시 중랑구 동일로129길 35,37.5992635246832,127.07743329665
온실보테니컬컴퍼니,flower,37,청담삼익시장,서울특별시 강남구 학동로101길 26,37.5224468696354,127.05762510496
동부반찬,sidedish,186,중랑교종합상가,서울특별시 중랑구 망우로32길 48,37.5917945637876,127.077040581182
신성문구사,flower,180,한일상가,서울특별시 종로구 종로 226,37.5707724595482,127.002829913596
대영식품,butcher,196,황학시장,서울특별시 중구 퇴계로87길 35-13,37.5670135974463,127.020295120288
오리온,sidedish,173,숭례문수입상가,서울특별시 중구 소월로 3,37.5593724950588,126.976209712263
민속떡집,ricecake,129,유진상가,서울특별시 서대문구 인왕시장길 16,37.5910580491261,126.942854204123
낙원떡방앗간,ricecake,59,남부화곡시장,서울특별시 강서구 곰달래로51길 23,37.5328093343293,126.858146180483
우리떡,ricecake,67,방학동도깨비시장,서울특별시 도봉구 도당로15길 10,37.6660372032741,127.03686984712
연변순대,sidedish,147,대림중앙시장,서울특별시 영등포구 디지털로37길 30-1,37.4914043055298,126.898004866214
금비수라간,sidedish,60,까치산시장,서울특별시 강서구 강서로12길 5-5,37.5317686216717,126.847264326596
내추럴하우스,sidedish,200,암사종합시장,서울특별시 강동구 상암로11길 17,37.5505470388911,127.128714922418
우리집반찬,sidedish,6,영천시장,서울특별시 서대문구 통일로 191,37.5703968929402,126.96176240023
오가네반찬,sidedish,111,목사랑시장 (목4동시장),서울특별시 양천구 목동중앙남로 45,37.5378285676751,126.866441636347
시장떡집,ricecake,116,마천시장,서울특별시 송파구 성내천로30길 17-7,37.4984250579544,127.150745253768
축산사랑,butcher,189,면목시장,서울특별시 중랑구 면목로37길 5,37.5788502722262,127.085789598829
진미떡집,ricecake,101,경동시장,서울특별시 동대문구 약령중앙로2길 13,37.5788844504414,127.037653253947
금대고깃간,butcher,125,금남시장,서울특별시 성동구 독서당로 297-2,37.5483625996962,127.02225909244
청정푸드,seafood,46,신림중앙시장,서울특별시 관악구 조원로16길 27,37.4831438696652,126.911414200262
가판대,sidedish,90,성대전통시장,서울특별시 동작구 상도로 84,37.4995186404624,126.930009287161
게박사,sidedish,51,관악신사시장,서울특별시 관악구 신사로14길 70,37.4855085572687,126.916985647871
한가위떡집,ricecake,141,만리시장,서울특별시 용산구 효창원로 270,37.5513324117351,126.963695983216
낙원떡집,ricecake,25,장미원골목시장,서울특별시 강북구 삼양로123길 20,37.644841945683,127.014616841619
장터고기반찬,sidedish,85,아현시장,서울특별시 마포구 마포대로21길 59,37.5556182417261,126.955194566062
지혜푸드/지혜반찬식당,sidedish,35,명일전통시장,서울특별시 강동구 양재대로138길 13,37.5497626097541,127.144760325016
진수성찬,sidedish,197,연서시장,서울특별시 은평구 통일로 850,37.6193188042072,126.921447188818
하림닭집,butcher,9,봉천제일종합시장,서울특별시 관악구 청룡2길 36-3,37.4815871017309,126.944124828736
건해몽,seafood,159,중부시장,서울특별시 중구 을지로32길 33,37.5652043346645,127.001109243556
싱싱푸줏간,butcher,115,마천중앙시장,서울특별시 송파구 거마로20길 23,37.4973460633343,127.149001567854
텃발야채김치,sidedish,8,화곡본동시장,서울특별시 강서구 초록마을로2길 48,37.5432604560706,126.843506776402
강고집한과,seafood,95,청량리전통시장,서울특별시 동대문구 왕산로35길 21,37.5806666255335,127.042907165719
이온마트,greengrocer,65,백운시장,서울특별시 도봉구 우이천로 475,37.6555545041045,127.015638867468
허그플라워,flower,184,신아타운,서울특별시 중랑구 봉화산로 194,37.6064588447966,127.094711466519
목포댁홍어촌,sidedish,191,동원전통종합시장,서울특별시 중랑구 상봉로11길 13,37.5901344637786,127.092731969887
중앙청과,greengrocer,112,새마을시장,서울특별시 송파구 석촌호수로12길 9,37.5089960959261,127.085392901562
깐마늘,greengrocer,152,신영시장,서울특별시 양천구 월정로29길 3,37.533474006827,126.835697937334
동방떡방앗간,ricecake,72,구로시장,서울특별시 구로구 구로동로26길 9,37.4905451645769,126.884742300295
종로떡집,ricecake,92,상도전통시장,서울특별시 동작구 상도로37길 65,37.4985477473996,126.952548515257
오양식품,sidedish,93,남성역골목시장,서울특별시 동작구 사당로16가길 40,37.4835520343517,126.97137198646
군산김치,sidedish,6,영천시장,서울특별시 서대문구 영천시장길 28,37.5708020402089,126.960845300791
종로떡집방앗간,ricecake,41,신성종합시장(건물형),서울특별시 광진구 영화사로 7,37.5584135486418,127.088697467966
유영한우축산도소매센터,butcher,109,목동깨비시장 (목3동시장),서울특별시 양천구 목동중앙북로 22,37.5481893413956,126.865812076131
까르푸중한식품,sidedish,76,가리봉시장,서울특별시 구로구 우마길 10,37.4819704143556,126.887695094842
우부장돈대리,butcher,139,이촌종합시장,서울특별시 용산구 이촌로75길 16-5,37.5207192761778,126.974672234049
신영수산,seafood,152,신영시장,서울특별시 양천구 곰달래로13길 43,37.5334914436265,126.83527928089
신선한정육점,butcher,198,돈암시장,서울특별시 성북구 동소문로 86-15,37.5916114837022,127.015319761727
제일축산,butcher,182,장미제일시장,서울특별시 중랑구 동일로139나길 40,37.6050393933465,127.076635219571
싱싱야채김치젓갈,greengrocer,12,남성사계시장,서울특별시 동작구 동작대로29길 24,37.4882211415309,126.980653404441
인천할머니생선,seafood,198,돈암시장,서울특별시 성북구 동소문로18길 12,37.5918276560827,127.01581801111
친절축산,butcher,115,마천중앙시장,서울특별시 송파구 마천로41길 21,37.4971195100393,127.150030192833
대부축산물,butcher,12,남성사계시장,서울특별시 동작구 동작대로29나길 9,37.4884823984334,126.980438499781
하나로축산,butcher,142,보광시장,서울특별시 용산구 보광로 37-1,37.5275696089824,126.999434343856
업소명없음,seafood,190,동원시장,서울특별시 중랑구 면목로74길 45,37.58983933519,127.089889646761
고기천국,butcher,193,우림골목시장,서울특별시 중랑구 망우로62길 51,37.5970493454592,127.09857222
태양이네,sidedish,50,우림시장,서울특별시 관악구 난곡로24길 9,37.469806478078,126.92064303488
영진씨앗나라,sidedish,72,구로시장,서울특별시 구로구 구로동로20길 10-6,37.4886533826428,126.885084424302
진미반찬,sidedish,76,가리봉시장,서울특별시 구로구 우마3길 10,37.4814669833799,126.888894301569
미스터떡집,ricecake,193,우림골목시장,서울특별시 중랑구 용마산로113길 31,37.5979689675634,127.097837388189
남도김치,sidedish,188,면목골목시장,서울특별시 중랑구 사가정로50길 70,37.5779679536602,127.084882927298
신진푸드정육점,butcher,200,암사종합시장,서울특별시 강동구 상암로11길 29,37.551051399175,127.128896856381
호두야,greengrocer,102,경동광성상가,서울특별시 동대문구 고산자로 454,37.5800373893651,127.038684050673
맛있는반찬,sidedish,116,마천시장,서울특별시 송파구 마천로45길 26-1,37.4980193321125,127.150959302596
용산,greengrocer,23,방신전통시장,서울특별시 강서구 방화동로16길 32,37.5715068037016,126.812646647297
제일떡집,ricecake,189,면목시장,서울특별시 중랑구 사가정로50길 46,37.5788234559778,127.085495225446
떡빚는바우,ricecake,32,수유시장,서울특별시 강북구 도봉로69길 16,37.6310105665027,127.022600925367
승진,sidedish,6,영천시장,서울특별시 서대문구 영천시장길 19,37.5711714331561,126.960799828555
별모래,greengrocer,174,남대문시장,서울특별시 중구 남대문시장4길 9,37.5596610992437,126.977669639015
올림픽떡집,ricecake,17,둔촌역전통시장,서울특별시 강동구 양재대로91길 25,37.5280066041695,127.134491157081
담꾹수유,sidedish,32,수유시장,서울특별시 강북구 도봉로67길 13,37.6305869192084,127.023541080847
중앙상회,seafood,35,명일전통시장,서울특별시 강동구 양재대로138길 21,37.5497080359518,127.145178928441
우리집반찬여기야,sidedish,41,신성종합시장(건물형),서울특별시 광진구 용마산로5길 17,37.5575410036991,127.086783751012
민속옛떡,ricecake,35,명일전통시장,서울특별시 강동구 양재대로138길 11,37.5498079090848,127.144556716096
대성상회,sidedish,101,경동시장,서울특별시 동대문구 고산자로36길 3,37.5790371332837,127.039147690267
대왕물산,sidedish,101,경동시장,서울특별시 동대문구 고산자로36길 3,37.5790371332837,127.039147690267
제일맛있는김치,sidedish,30,백년시장(강북종합시장과별개의시장) 구 강북종합전통시장,서울특별시 강북구 한천로140길 11-40,37.6416054597261,127.02596926149
신흥떡집,ricecake,73,남구로시장,서울특별시 구로구 구로동로26길 50,37.4899705322817,126.886823752927
풍년떡집,ricecake,74,고척골목시장상점가,서울특별시 구로구 경인로47길 101,37.503190995493,126.863777787489
정우식품,sidedish,197,연서시장,서울특별시 은평구 통일로80길 24,37.6206083712267,126.923201548545
미가낙원떡집,ricecake,121,길음시장,서울특별시 성북구 길음로7길 28,37.6033502461194,127.022513282458
진보건어물,seafood,159,중부시장,서울특별시 중구 동호로33길 24,37.5656548348006,127.000860234877
떡방떡사랑,ricecake,121,길음시장,서울특별시 성북구 길음로7길 28,37.6033502461194,127.022513282458
디미방,sidedish,20,대조시장,서울특별시 은평구 불광로 20,37.6097370393823,126.928943459079
정릉동350-1,sidedish,117,정릉시장,서울특별시 성북구 솔샘로6길 45,37.6095329294637,127.007746659921
우리농산물,greengrocer,32,수유시장,서울특별시 강북구 도봉로67길 18,37.6307312477932,127.022668813232
은주상회,sidedish,196,황학시장,서울특별시 중구 퇴계로87길 29-3,37.5667972677911,127.020815738017
덕성상회,seafood,101,경동시장,서울특별시 동대문구 고산자로36길 29,37.5793161144725,127.040121437774
낙원복떡집,ricecake,67,방학동도깨비시장,서울특별시 도봉구 도당로13가길 8,37.6655869790945,127.036008237586
동도상회,greengrocer,100,동서시장,서울특별시 동대문구 경동시장로 7,37.5795952287893,127.040687637007
신영생선,seafood,152,신영시장,서울특별시 양천구 곰달래로13길 42,37.5333478514637,126.835686900105
화진떡방,ricecake,67,방학동도깨비시장,서울특별시 도봉구 방학로10길 73,37.6651097696955,127.034976616266
옛날상회,seafood,193,우림골목시장,서울특별시 중랑구 망우로62길 52-4,37.5967702935126,127.098266115029
미소식품,sidedish,91,성대시장,서울특별시 동작구 상도로 102,37.4999431451181,126.931773087358
한우리음식압구정,sidedish,38,신사상가,서울특별시 강남구 압구정로29길 71,37.5336029246409,127.028319027209
착한정육점,butcher,66,쌍문시장,서울특별시 도봉구 도봉로113길 33,37.6484153237403,127.032339894664
순수한찬,sidedish,200,암사종합시장,서울특별시 강동구 고덕로10길 62,37.5520330888826,127.129260685009
우대축산,butcher,129,유진상가,서울특별시 서대문구 통일로 468,37.5902652037301,126.942911423346
새서울떡집,ricecake,120,돌곶이시장(구 석관황금시장),서울특별시 성북구 한천로73길 34,37.6096432634256,127.061565648363
강남떡집,ricecake,92,상도전통시장,서울특별시 동작구 상도로47길 16,37.49996202915,126.95181253821
고분계란,seafood,33,고분다리전통시장,서울특별시 강동구 구천면로34길 34,37.5423521119133,127.133091187931
우영야채,greengrocer,193,우림골목시장,서울특별시 중랑구 망우로62길 52-4,37.5967702935126,127.098266115029
영경플라워,flower,119,장위전통시장,서울특별시 성북구 장월로8가길 50,37.6113425114747,127.050184620885
영월상회,greengrocer,101,경동시장,서울특별시 동대문구 고산자로36길 3,37.5790371332837,127.039147690267
연남방앗간다이닝DDP점,ricecake,164,제일평화시장,서울특별시 중구 을지로 281,37.5680149429348,127.010911744526
유진축산물,butcher,100,동서시장,서울특별시 동대문구 왕산로 163-1,37.5792165276549,127.041502538025
목포수산,seafood,86,마포농수산물시장,서울특별시 마포구 월드컵로 235,37.5651967331886,126.898481601096
신도봉야채,greengrocer,68,신도봉시장,서울특별시 도봉구 도당로27길 55,37.6698560604668,127.040816207179
재범이네,seafood,152,신영시장,서울특별시 양천구 곰달래로13길 46,37.5337350282858,126.835505025996
에이원농산물도소매사계점,greengrocer,12,남성사계시장,서울특별시 동작구 동작대로29길 33,37.4880138347878,126.980201171711
떡이야기,ricecake,53,봉천중앙시장,서울특별시 관악구 관악로24길 25,37.4845203420537,126.955847616919
고향촌반찬,sidedish,147,대림중앙시장,서울특별시 영등포구 디지털로37나길 8-1,37.4906393245623,126.899023585538
다온축산,butcher,20,대조시장,서울특별시 은평구 진흥로 153,37.6091048137596,126.92644113412
채전밭과수원길,greengrocer,20,대조시장,서울특별시 은평구 불광로 12-1,37.6095922976469,126.927980926483
야채과일,greengrocer,150,신정제일시장,서울특별시 양천구 중앙로 260,37.5196128611603,126.853386227476
오복참기름,sidedish,102,경동광성상가,서울특별시 동대문구 고산자로38길 19,37.580100154854,127.03960108947
신자분식,sidedish,196,황학시장,서울특별시 중구 퇴계로87길 49-24,37.5678696222807,127.01983126473
신선미트,butcher,26,우이시장,서울특별시 강북구 한천로 1132,37.6459405028647,127.019115484439
어성상회,seafood,145,동남상가,서울특별시 영등포구 영중로20길 4,37.5211350302041,126.905928161034
떡마을,ricecake,188,면목골목시장,서울특별시 중랑구 사가정로50길 90,37.5771845517323,127.084236762566
고기파는총각들,butcher,21,용산용문시장,서울특별시 용산구 새창로14길 49,37.5374467079883,126.959674713427
미남생선,seafood,112,새마을시장,서울특별시 송파구 석촌호수로 78,37.5093289912447,127.086049282019
동성상회,sidedish,102,경동광성상가,서울특별시 동대문구 고산자로 454,37.5800373893651,127.038684050673
다해림맛김,sidedish,187,사가정시장,서울특별시 중랑구 면목로44길 34,37.5809010713157,127.090433637457
종로떡방,ricecake,200,암사종합시장,서울특별시 강동구 올림픽로98길 24,37.550942970472,127.129179585836
맘스마트,greengrocer,74,고척골목시장상점가,서울특별시 구로구 중앙로 64,37.5037935813225,126.862838002016
전남상회,butcher,196,황학시장,서울특별시 중구 퇴계로87길 29-14,37.5669144879054,127.020295093399
제기축산물공판장,butcher,101,경동시장,서울특별시 동대문구 고산자로36길 3,37.5790371332837,127.039147690267
풍가떡집,ricecake,58,남부골목시장,서울특별시 강서구 등촌로5길 52,37.533118637324,126.860634664131
아우라인,greengrocer,103,서울약령시장,서울특별시 동대문구 약령중앙로 14,37.579434225194,127.03712144545
길동반찬,sidedish,36,길동복조리시장,서울특별시 강동구 천중로52길 20,37.539924849042,127.143824790188
여수상회,seafood,32,수유시장,서울특별시 강북구 도봉로67길 18,37.6307312477932,127.022668813232
반찬집,sidedish,107,신곡종합시장,서울특별시 양천구 신월로16길 5,37.517823972546,126.842575798637
신토불이농수산물,greengrocer,85,아현시장,서울특별시 마포구 굴레방로9길 18,37.556843403619,126.954684542933
브라보수산,seafood,35,명일전통시장,서울특별시 강동구 양재대로138길 11,37.5498079090848,127.144556716096
허니플라워LA,flower,174,남대문시장,서울특별시 중구 남대문시장4길 21,37.5591835687093,126.977658463626
팔계훈제,butcher,73,남구로시장,서울특별시 구로구 구로동로26길 41,37.4902044248934,126.88643894574
번동청과,greengrocer,135,대림시장,서울특별시 은평구 응암로4길 21-1,37.5868261026884,126.917065735
재원상사,sidedish,174,남대문시장,서울특별시 중구 남대문시장4길 9,37.5596610992437,126.977669639015
재이상회,seafood,160,신중부시장,서울특별시 중구 을지로32길 34,37.565285429502,127.000079231768
말로니,flower,37,청담삼익시장,서울특별시 강남구 학동로101길 26,37.5224468696354,127.05762510496
쑥고개야채,greengrocer,9,봉천제일종합시장,서울특별시 관악구 청룡2길 44-3,37.4816319374201,126.943672547677
암소정육점,butcher,1,상계중앙시장,서울특별시 노원구 상계로27길 32,37.6599676867298,127.06985773862
해정이네,sidedish,14,은행나무시장,서울특별시 금천구 금하로25길 27,37.4514003819775,126.910253674895
풍천수산,seafood,31,수유재래시장,서울특별시 강북구 도봉로71길 33,37.6310467046124,127.022079811972
시루원떡집,ricecake,188,면목골목시장,서울특별시 중랑구 사가정로50길 98,37.5768693653969,127.084009996025
돈암정육점,butcher,198,돈암시장,서울특별시 성북구 동소문로18길 24-14,37.5916744843962,127.01584062433
황금상회,seafood,75,고척근린시장,서울특별시 구로구 고척로40길 20,37.5023374063726,126.850818874197
전주반찬가게,sidedish,1,상계중앙시장,서울특별시 노원구 상계로23다길 18,37.6593101313431,127.069585128531
엠피유,butcher,8,화곡본동시장,서울특별시 강서구 화곡로 194-52,37.5423861595893,126.843259666149
홍중국식품,sidedish,70,비단길현대시장,서울특별시 금천구 독산로39길 46,37.457909186987,126.903260880087
제일수산,seafood,58,남부골목시장,서울특별시 강서구 곰달래로55길 20,37.5329474876772,126.860668924382
동안상회,sidedish,159,중부시장,서울특별시 중구 마른내로 113,37.564690770796,127.000543299236
리코드,flower,12,남성사계시장,서울특별시 동작구 동작대로 117,37.487554637466,126.98219133997
서산떡방아간,ricecake,14,은행나무시장,서울특별시 금천구 금하로23길 23,37.4523001035896,126.908568635751
프레시럭숭인점,sidedish,131,신설종합시장,서울특별시 종로구 난계로29길 73,37.5733387369261,127.019391233221
대동상회,greengrocer,30,백년시장(강북종합시장과별개의시장) 구 강북종합전통시장,서울특별시 강북구 한천로148길 12-43,37.6422723212121,127.025357646932
대창수산,seafood,69,대명여울빛거리시장,서울특별시 금천구 시흥대로58길 26,37.4536559111307,126.902656051542
아현에덴화원,flower,85,아현시장,서울특별시 마포구 굴레방로7길 8,37.5564020663604,126.955080921966
훈이네야채,greengrocer,43,능동로골목시장,서울특별시 광진구 뚝섬로30길 24,37.5350291888334,127.066516469684
무침프로젝트,sidedish,11,망원시장,서울특별시 마포구 망원로8길 26,37.5563191577466,126.906031076286
일등푸줏간,butcher,35,명일전통시장,서울특별시 강동구 양재대로138길 20,37.5495281148795,127.144952250844
삼영상회,greengrocer,159,중부시장,서울특별시 중구 을지로32길 33,37.5652043346645,127.001109243556
기섭이네생선가게,seafood,112,새마을시장,서울특별시 송파구 석촌호수로12길 13,37.508924333681,127.084951717915
주부정육점,butcher,78,화양제일골목시장,서울특별시 광진구 동일로24길 69,37.5430196856646,127.068911129082
딸부자건어물,seafood,152,신영시장,서울특별시 양천구 곰달래로13길 43,37.5334914436265,126.83527928089
덕기네생선,seafood,128,인왕시장,서울특별시 서대문구 통일로40안길 26-6,37.5909326884029,126.944484769585
오공찬,sidedish,11,망원시장,서울특별시 마포구 망원로8길 27,37.5563013267317,126.90626876536
서울떡집,ricecake,47,원당종합시장,서울특별시 관악구 남부순환로248길 33,37.4745855012427,126.965768061789
참우리식자재,greengrocer,78,화양제일골목시장,서울특별시 광진구 동일로24길 77,37.5428573271775,127.069216496264
고향떡방아간,ricecake,116,마천시장,서울특별시 송파구 마천로45길 33,37.4987397151633,127.151288706863
남해수산,seafood,104,전농로터리시장,서울특별시 동대문구 전농로15길 22,37.5780391010794,127.05630942978
즉석반찬,sidedish,187,사가정시장,서울특별시 중랑구 면목로44길 10,37.5812264872417,127.089041519363
오빠네명품축산,butcher,41,신성종합시장(건물형),서울특별시 광진구 영화사로 4,37.5584500375837,127.088097668533
행복한조개맛집,sidedish,48,신원시장,서울특별시 관악구 관천로 41,37.4830461226769,126.926542283358
경원상회,greengrocer,102,경동광성상가,서울특별시 동대문구 고산자로40길 5,37.5808572004634,127.038967504346
미스터반찬왕,sidedish,72,구로시장,서울특별시 구로구 구로동로26길 8,37.4902568537626,126.884754050777
선진유통,butcher,35,명일전통시장,서울특별시 강동구 양재대로138길 21,37.5497080359518,127.145178928441
제일떡집,ricecake,64,창동신창시장,서울특별시 도봉구 덕릉로57길 47,37.6402423088313,127.036097973243
지호네정육점,butcher,40,중곡제일시장(이오상사),서울특별시 광진구 긴고랑로11길 11,37.5639149518726,127.081301616785
초신선정육점,butcher,25,장미원골목시장,서울특별시 강북구 삼양로 469,37.645121140859,127.015478046805
남산상회,seafood,160,신중부시장,서울특별시 중구 을지로32길 34,37.565285429502,127.000079231768
태원축산물센타,butcher,150,신정제일시장,서울특별시 양천구 중앙로34길 30,37.5208476100093,126.853689238135
김문태김치,sidedish,119,장위전통시장,서울특별시 성북구 장위로38길 55-2,37.6108734806843,127.051384832924
영재네농산물,greengrocer,199,공릉동도깨비시장,서울특별시 노원구 동일로180길 36,37.6225097765357,127.07630199779
세희네김치,sidedish,56,화곡중앙시장,서울특별시 강서구 월정로30길 51,37.5348386769027,126.838715837256
민영활어공장,seafood,112,새마을시장,서울특별시 송파구 석촌호수로 78,37.5093289912447,127.086049282019
행운청과,greengrocer,60,까치산시장,서울특별시 강서구 강서로12길 5,37.5315885537006,126.847366517265
밥도둑반찬,sidedish,17,둔촌역전통시장,서울특별시 강동구 양재대로91길 29,37.527997774433,127.134332756716
까르푸과일야채,greengrocer,76,가리봉시장,서울특별시 구로구 우마길 10,37.4819704143556,126.887695094842
일오삼반찬가게,sidedish,105,전곡시장,서울특별시 동대문구 답십리로63길 113,37.5775547262539,127.06919199801
축협한우직매점,butcher,55,봉일시장,서울특별시 관악구 국회단지길 8,37.4865403976788,126.93955313956
서울상회,sidedish,101,경동시장,서울특별시 동대문구 고산자로36길 3,37.5790371332837,127.039147690267
조은식품,sidedish,137,후암시장,서울특별시 용산구 후암로28길 12,37.5498222597957,126.977966803196
이스트판다,sidedish,189,면목시장,서울특별시 중랑구 면목로37길 6,37.5791113376698,127.086095563025
신풍년떡집,ricecake,90,성대전통시장,서울특별시 동작구 국사봉1길 24,37.4988607923349,126.929817651767
일품상회,greengrocer,100,동서시장,서울특별시 동대문구 경동시장로 3,37.5792437708148,127.040891222604
홍가네홍어무침,sidedish,25,장미원골목시장,서울특별시 강북구 삼양로123길 17,37.6446437165354,127.014718780469
소문난떡방앗간,ricecake,34,성내전통시장,서울특별시 강동구 천호대로162길 55,37.5343569032631,127.127962986922
계림상회,greengrocer,101,경동시장,서울특별시 동대문구 고산자로36길 30,37.5791178958394,127.040121331412
태평양유통,sidedish,44,조양시장(건물형),서울특별시 광진구 뚝섬로27길 65,37.5387231798237,127.066712102607
케이축산,butcher,9,봉천제일종합시장,서울특별시 관악구 청룡2길 19,37.4812722150636,126.945120003326
나라족발,sidedish,97,청량리청과물시장,서울특별시 동대문구 홍릉로1길 41,37.5803783978625,127.042657935943
스미래청과,greengrocer,90,성대전통시장,서울특별시 동작구 국사봉1길 33,37.499113395145,126.930360239013
지니떡방,ricecake,186,중랑교종합상가,서울특별시 중랑구 중랑천로10길 87,37.5928302060378,127.077800289227
착한가게,sidedish,190,동원시장,서울특별시 중랑구 면목로74길 45,37.58983933519,127.089889646761
바다사랑,seafood,34,성내전통시장,서울특별시 강동구 천호대로162길 73,37.5333750351747,127.127757657461
덕수,seafood,42,광성시장,서울특별시 광진구 능동로47길 30,37.5635817081187,127.081120157626
우수상회,greengrocer,105,전곡시장,서울특별시 동대문구 답십리로63길 106,37.5772572920527,127.069372852929
강진건어물,seafood,14,은행나무시장,서울특별시 금천구 금하로25길 7,37.4513094605617,126.909180129234
오늘반찬,sidedish,66,쌍문시장,서울특별시 도봉구 도봉로113길 20,37.648370098918,127.032974434604
성미건어물,seafood,11,망원시장,서울특별시 마포구 포은로8길 22,37.5564362512266,126.905985659324
용문수산,seafood,21,용산용문시장,서울특별시 용산구 효창원로42길 38-36,37.5368249170158,126.959380870732
새마을농산,greengrocer,112,새마을시장,서울특별시 송파구 석촌호수로12길 14,37.5091765740461,127.085008555488
정원식품,sidedish,102,경동광성상가,서울특별시 동대문구 고산자로38길 15-3,37.580244449859,127.039193606744
영광상회,seafood,160,신중부시장,서울특별시 중구 을지로32길 24,37.5657088976857,127.000056594441
대흥상회,seafood,197,연서시장,서울특별시 은평구 연서로 249,37.6196979004072,126.922477552904
순희네,sidedish,130,광장시장,서울특별시 종로구 창경궁로 88,37.570114766493,126.999705691574
원조반찬,sidedish,116,마천시장,서울특별시 송파구 마천로45길 28-1,37.4981542223137,127.151163130258
홍가네반찬,sidedish,55,봉일시장,서울특별시 관악구 봉천로23나길 63,37.4868824432407,126.938897058964
이모네김치반찬,sidedish,67,방학동도깨비시장,서울특별시 도봉구 방학로10길 75,37.6651818178589,127.035078655855
은미네반찬,sidedish,21,용산용문시장,서울특별시 용산구 효창원로42길 38-22,37.5363655578126,126.959822383473
맛도담,greengrocer,46,신림중앙시장,서울특별시 관악구 조원로16길 27,37.4831438696652,126.911414200262
아빠가빚은떡,ricecake,104,전농로터리시장,서울특별시 동대문구 전농로16길 6,37.5783087378396,127.057679448874
진성상회,butcher,143,영신상가,서울특별시 영등포구 영등포로43길 7,37.5201631813168,126.907490437237
나래청과,greengrocer,86,마포농수산물시장,서울특별시 마포구 월드컵로 235,37.5651967331886,126.898481601096
여우청소,sidedish,68,신도봉시장,서울특별시 도봉구 도봉로151길 53,37.6687660578217,127.04028288776
해냄식품,seafood,66,쌍문시장,서울특별시 도봉구 도봉로113길 16,37.6482979343438,127.033280350756
먹자건어물,seafood,42,광성시장,서울특별시 광진구 능동로47길 30,37.5635817081187,127.081120157626
현덕청년,butcher,95,청량리전통시장,서울특별시 동대문구 왕산로35길 44,37.5816667200382,127.04293038227
초원김치반찬,sidedish,64,창동신창시장,서울특별시 도봉구 덕릉로57길 31,37.6398096050976,127.036845551808
서울떡집,ricecake,112,새마을시장,서울특별시 송파구 석촌호수로12길 10,37.5092394159721,127.085325316627
빨간모자생선,seafood,116,마천시장,서울특별시 송파구 마천로45길 35,37.4988296995838,127.151379358607
신영수산,seafood,152,신영시장,서울특별시 양천구 곰달래로13길 43,37.5334914436265,126.83527928089
에코아로마,sidedish,101,경동시장,서울특별시 동대문구 왕산로 139-10,37.5788118885768,127.039136251467
부부김,sidedish,36,길동복조리시장,서울특별시 강동구 천중로52길 47-2,37.5386277296275,127.143562058725
남도젓갈,seafood,60,까치산시장,서울특별시 강서구 강서로 52,37.5324886871002,126.846697165442
신선식품,greengrocer,54,인헌시장,서울특별시 관악구 남부순환로246나길 24,37.4747475577753,126.965338391965
대성닭집,butcher,122,용답상가시장,서울특별시 성동구 용답중앙길 69,37.563588520389,127.053333087253
원조반찬,sidedish,125,금남시장,서울특별시 성동구 금호산2길 17-1,37.5488942983449,127.02167080062
중앙수산,seafood,196,황학시장,서울특별시 중구 퇴계로85길 17,37.5665992654128,127.01954795238
한가네육곳간,butcher,190,동원시장,서울특별시 중랑구 면목로74길 48,37.5895328168366,127.090127050444
이촌건어물,seafood,139,이촌종합시장,서울특별시 용산구 이촌로75길 10-3,37.5203948467901,126.974355606613
간지네과일야채,greengrocer,188,면목골목시장,서울특별시 중랑구 사가정로50길 96,37.5769864461797,127.084078051113
종로부동산공인중개사사무소;종로떡집,ricecake,117,정릉시장,서울특별시 성북구 보국문로11길 34,37.608785077641,127.008199598867
진이떡방,ricecake,6,영천시장,서울특별시 서대문구 통일로 205-5,37.5712074315458,126.960675292773
공릉생선,seafood,199,공릉동도깨비시장,서울특별시 노원구 동일로180길 53,37.6228606088784,127.077151922262
신토불이김치연구소,sidedish,182,장미제일시장,서울특별시 중랑구 봉화산로3길 78,37.6050491404245,127.075491420346
야채,greengrocer,72,구로시장,서울특별시 구로구 구로동로26길 11,37.4905182887374,126.884900646962
성현사,sidedish,173,숭례문수입상가,서울특별시 중구 남대문시장4길 28-9,37.5587419075885,126.976764486615
전통떡집,ricecake,134,신응암시장,서울특별시 은평구 응암로22길 10,37.593557899663,126.919062453963
소반돼지반,butcher,83,한아름시장,서울특별시 광진구 능동로13길 58,37.5443617223073,127.069681829086
성가네식품,sidedish,199,공릉동도깨비시장,서울특별시 노원구 동일로180길 14,37.6219517907143,127.075327270459
덕성물산,greengrocer,101,경동시장,서울특별시 동대문구 고산자로36길 30,37.5791178958394,127.040121331412
참살이떡방,ricecake,132,대림골목시장,서울특별시 은평구 응암로12길 9-9,37.5883312422213,126.917754725918
토종한우직판장,butcher,21,용산용문시장,서울특별시 용산구 효창원로 93,37.5371852468838,126.95917701294
신진떡방앗간,ricecake,175,통인시장,서울특별시 종로구 자하문로15길 15,37.5806436157689,126.970134810094
달다,greengrocer,152,신영시장,서울특별시 양천구 월정로29길 12,37.5333467785246,126.834917551595
명가반찬,sidedish,17,둔촌역전통시장,서울특별시 강동구 양재대로91길 20,37.5280601220839,127.134966407095
